,Latitud,Longitud,Lai,date
0,21.28027,-88.89974,42,20210922
1,21.28027,-88.89974,70,20210926
2,21.28027,-88.89974,54,20210930
3,21.28027,-88.89974,17,20211004
4,21.28027,-88.89974,6,20211008
5,21.28027,-88.89974,45,20211012
6,21.28027,-88.89974,29,20211016
7,21.28027,-88.89974,4,20211020
8,21.28027,-88.89974,56,20211024
9,21.28027,-88.89974,21,20211028
10,21.28027,-88.89974,53,20211101
11,21.28027,-88.89974,5,20211105
12,21.28027,-88.89974,47,20211109
13,21.28027,-88.89974,44,20211113
14,21.28027,-88.89974,13,20211117
15,21.28027,-88.89974,15,20211121
16,21.28027,-88.89974,29,20211125
17,21.28027,-88.89974,17,20211129
18,21.28027,-88.89974,37,20211203
19,21.28027,-88.89974,15,20211207
20,21.28027,-88.89974,19,20211211
21,21.28027,-88.89974,19,20211215
22,21.28027,-88.89974,5,20211219
23,21.28027,-88.89974,16,20211223
24,21.28027,-88.89974,8,20211227
25,21.28027,-88.89974,9,20211231
26,21.28027,-88.89974,9,20220101
27,21.28027,-88.89974,12,20220105
28,21.28027,-88.89974,14,20220109
29,21.28027,-88.89974,10,20220113
30,21.28027,-88.89974,17,20220117
31,21.28027,-88.89974,12,20220121
32,21.28027,-88.89974,15,20220125
33,21.28027,-88.89974,12,20220129
34,21.28027,-88.89974,15,20220202
35,21.28027,-88.89974,0,20220206
36,21.28027,-88.89974,31,20220210
37,21.28027,-88.89974,45,20220214
38,21.28027,-88.89974,29,20220218
39,21.28027,-88.89974,64,20220222
40,21.28027,-88.89974,29,20220226
41,21.28027,-88.89974,63,20220302
42,21.28027,-88.89974,45,20220306
43,21.28027,-88.89974,19,20220310
44,21.28027,-88.89974,45,20220314
45,21.28027,-88.89974,19,20220318
46,21.28027,-88.89974,24,20220322
47,21.28027,-88.89974,17,20220326
48,21.28027,-88.89974,18,20220330
49,21.28027,-88.89974,14,20220415
50,21.28027,-88.89974,15,20220419
51,21.28027,-88.89974,7,20220423
52,21.28027,-88.89974,19,20220427
53,21.28027,-88.89974,19,20220501
54,21.28027,-88.89974,16,20220505
55,21.28027,-88.89974,34,20220509
56,21.28027,-88.89974,26,20220513
57,21.28027,-88.89974,22,20220517
58,21.28027,-88.89974,12,20220521
59,21.28027,-88.89974,5,20220525
60,21.28027,-88.89974,8,20220529
61,21.28027,-88.89974,11,20220602
62,21.28027,-88.89974,28,20220606
63,21.28027,-88.89974,22,20220610
64,21.28027,-88.89974,21,20220614
65,21.28027,-88.89974,12,20220618
66,21.28027,-88.89974,48,20220622
67,21.28027,-88.89974,44,20220626
68,21.28027,-88.89974,52,20220630
69,21.28027,-88.89974,45,20220704
70,21.28027,-88.89974,44,20220708
71,21.28027,-88.89974,43,20220712
72,21.28027,-88.89974,48,20220716
73,21.28027,-88.89974,48,20220720
74,21.28027,-88.89974,19,20220724
75,21.28027,-88.89974,45,20220728
76,21.28027,-88.89974,48,20220801
77,21.28027,-88.89974,50,20220805
78,21.28027,-88.89974,52,20220809
79,21.28027,-88.89974,57,20220813
80,21.28027,-88.89974,25,20220817
81,21.28027,-88.89974,63,20220821
82,21.28027,-88.89974,35,20220825
83,21.28027,-88.89974,17,20220829
84,21.28027,-88.89974,18,20220902
85,21.28027,-88.89974,49,20220906
86,21.28027,-88.89974,45,20220910
87,21.28027,-88.89974,8,20220914
88,21.28027,-88.89974,59,20220918
89,21.28027,-88.89974,49,20220922
90,21.28027,-88.89974,70,20220926
91,21.28027,-88.89974,50,20220930
92,21.28027,-88.89974,63,20221004
93,21.28027,-88.89974,53,20221008
94,21.28027,-88.89974,27,20221024
95,21.28027,-88.89974,62,20221028
96,21.28027,-88.89974,66,20221101
97,21.28027,-88.89974,61,20221105
98,21.28027,-88.89974,56,20221109
99,21.28027,-88.89974,50,20221113
100,21.28027,-88.89974,62,20221117
101,21.28027,-88.89974,45,20221121
102,21.28027,-88.89974,22,20221125
103,21.28027,-88.89974,50,20221129
104,21.28027,-88.89974,56,20221203
105,21.28027,-88.89974,23,20221207
106,21.28027,-88.89974,41,20221211
107,21.28027,-88.89974,44,20221215
108,21.28027,-88.89974,47,20221219
109,21.28027,-88.89974,3,20221223
110,21.28027,-88.89974,43,20221227
