,Latitud,Longitud,Lai,date
0,20.83007,-89.79291,64,20210922
1,20.83007,-89.79291,66,20210926
2,20.83007,-89.79291,62,20210930
3,20.83007,-89.79291,61,20211004
4,20.83007,-89.79291,66,20211008
5,20.83007,-89.79291,60,20211012
6,20.83007,-89.79291,37,20211016
7,20.83007,-89.79291,2,20211020
8,20.83007,-89.79291,60,20211024
9,20.83007,-89.79291,60,20211028
10,20.83007,-89.79291,47,20211101
11,20.83007,-89.79291,60,20211105
12,20.83007,-89.79291,55,20211109
13,20.83007,-89.79291,42,20211113
14,20.83007,-89.79291,3,20211117
15,20.83007,-89.79291,40,20211121
16,20.83007,-89.79291,29,20211125
17,20.83007,-89.79291,51,20211129
18,20.83007,-89.79291,44,20211203
19,20.83007,-89.79291,35,20211207
20,20.83007,-89.79291,24,20211211
21,20.83007,-89.79291,33,20211215
22,20.83007,-89.79291,28,20211219
23,20.83007,-89.79291,41,20211223
24,20.83007,-89.79291,20,20211227
25,20.83007,-89.79291,27,20211231
26,20.83007,-89.79291,33,20220101
27,20.83007,-89.79291,23,20220105
28,20.83007,-89.79291,22,20220109
29,20.83007,-89.79291,20,20220113
30,20.83007,-89.79291,30,20220117
31,20.83007,-89.79291,20,20220121
32,20.83007,-89.79291,18,20220125
33,20.83007,-89.79291,9,20220129
34,20.83007,-89.79291,14,20220202
35,20.83007,-89.79291,10,20220206
36,20.83007,-89.79291,22,20220210
37,20.83007,-89.79291,13,20220214
38,20.83007,-89.79291,29,20220218
39,20.83007,-89.79291,41,20220222
40,20.83007,-89.79291,66,20220226
41,20.83007,-89.79291,36,20220302
42,20.83007,-89.79291,46,20220306
43,20.83007,-89.79291,40,20220310
44,20.83007,-89.79291,60,20220314
45,20.83007,-89.79291,46,20220318
46,20.83007,-89.79291,48,20220322
47,20.83007,-89.79291,47,20220326
48,20.83007,-89.79291,52,20220330
49,20.83007,-89.79291,45,20220415
50,20.83007,-89.79291,42,20220419
51,20.83007,-89.79291,54,20220423
52,20.83007,-89.79291,54,20220427
53,20.83007,-89.79291,55,20220501
54,20.83007,-89.79291,36,20220505
55,20.83007,-89.79291,12,20220509
56,20.83007,-89.79291,27,20220513
57,20.83007,-89.79291,21,20220517
58,20.83007,-89.79291,12,20220521
59,20.83007,-89.79291,4,20220525
60,20.83007,-89.79291,6,20220529
61,20.83007,-89.79291,35,20220602
62,20.83007,-89.79291,48,20220606
63,20.83007,-89.79291,54,20220610
64,20.83007,-89.79291,66,20220614
65,20.83007,-89.79291,18,20220618
66,20.83007,-89.79291,48,20220622
67,20.83007,-89.79291,58,20220626
68,20.83007,-89.79291,66,20220630
69,20.83007,-89.79291,66,20220704
70,20.83007,-89.79291,61,20220708
71,20.83007,-89.79291,21,20220712
72,20.83007,-89.79291,63,20220716
73,20.83007,-89.79291,57,20220720
74,20.83007,-89.79291,59,20220724
75,20.83007,-89.79291,14,20220728
76,20.83007,-89.79291,61,20220801
77,20.83007,-89.79291,66,20220805
78,20.83007,-89.79291,67,20220809
79,20.83007,-89.79291,66,20220813
80,20.83007,-89.79291,57,20220817
81,20.83007,-89.79291,62,20220821
82,20.83007,-89.79291,59,20220825
83,20.83007,-89.79291,58,20220829
84,20.83007,-89.79291,36,20220902
85,20.83007,-89.79291,61,20220906
86,20.83007,-89.79291,60,20220910
87,20.83007,-89.79291,70,20220914
88,20.83007,-89.79291,57,20220918
89,20.83007,-89.79291,58,20220922
90,20.83007,-89.79291,59,20220926
91,20.83007,-89.79291,60,20220930
92,20.83007,-89.79291,66,20221004
93,20.83007,-89.79291,8,20221008
94,20.83007,-89.79291,62,20221024
95,20.83007,-89.79291,60,20221028
96,20.83007,-89.79291,32,20221101
97,20.83007,-89.79291,60,20221105
98,20.83007,-89.79291,52,20221109
99,20.83007,-89.79291,60,20221113
100,20.83007,-89.79291,39,20221117
101,20.83007,-89.79291,49,20221121
102,20.83007,-89.79291,56,20221125
103,20.83007,-89.79291,50,20221129
104,20.83007,-89.79291,45,20221203
105,20.83007,-89.79291,56,20221207
106,20.83007,-89.79291,48,20221211
107,20.83007,-89.79291,41,20221215
108,20.83007,-89.79291,43,20221219
109,20.83007,-89.79291,5,20221223
110,20.83007,-89.79291,36,20221227
