,Latitud,Longitud,Lai,date
0,21.06735,-88.94363,21,20210922
1,21.06735,-88.94363,28,20210926
2,21.06735,-88.94363,30,20210930
3,21.06735,-88.94363,25,20211004
4,21.06735,-88.94363,26,20211008
5,21.06735,-88.94363,20,20211012
6,21.06735,-88.94363,10,20211016
7,21.06735,-88.94363,9,20211020
8,21.06735,-88.94363,9,20211024
9,21.06735,-88.94363,21,20211028
10,21.06735,-88.94363,23,20211101
11,21.06735,-88.94363,16,20211105
12,21.06735,-88.94363,17,20211109
13,21.06735,-88.94363,15,20211113
14,21.06735,-88.94363,17,20211117
15,21.06735,-88.94363,10,20211121
16,21.06735,-88.94363,17,20211125
17,21.06735,-88.94363,12,20211129
18,21.06735,-88.94363,15,20211203
19,21.06735,-88.94363,18,20211207
20,21.06735,-88.94363,15,20211211
21,21.06735,-88.94363,12,20211215
22,21.06735,-88.94363,15,20211219
23,21.06735,-88.94363,8,20211223
24,21.06735,-88.94363,15,20211227
25,21.06735,-88.94363,8,20211231
26,21.06735,-88.94363,8,20220101
27,21.06735,-88.94363,12,20220105
28,21.06735,-88.94363,13,20220109
29,21.06735,-88.94363,9,20220113
30,21.06735,-88.94363,9,20220117
31,21.06735,-88.94363,15,20220121
32,21.06735,-88.94363,11,20220125
33,21.06735,-88.94363,7,20220129
34,21.06735,-88.94363,3,20220202
35,21.06735,-88.94363,1,20220206
36,21.06735,-88.94363,12,20220210
37,21.06735,-88.94363,19,20220214
38,21.06735,-88.94363,13,20220218
39,21.06735,-88.94363,14,20220222
40,21.06735,-88.94363,17,20220226
41,21.06735,-88.94363,17,20220302
42,21.06735,-88.94363,19,20220306
43,21.06735,-88.94363,11,20220310
44,21.06735,-88.94363,13,20220314
45,21.06735,-88.94363,17,20220318
46,21.06735,-88.94363,12,20220322
47,21.06735,-88.94363,16,20220326
48,21.06735,-88.94363,15,20220330
49,21.06735,-88.94363,12,20220415
50,21.06735,-88.94363,14,20220419
51,21.06735,-88.94363,10,20220423
52,21.06735,-88.94363,12,20220427
53,21.06735,-88.94363,16,20220501
54,21.06735,-88.94363,15,20220505
55,21.06735,-88.94363,10,20220509
56,21.06735,-88.94363,10,20220513
57,21.06735,-88.94363,9,20220517
58,21.06735,-88.94363,10,20220521
59,21.06735,-88.94363,13,20220525
60,21.06735,-88.94363,1,20220529
61,21.06735,-88.94363,17,20220602
62,21.06735,-88.94363,14,20220606
63,21.06735,-88.94363,19,20220610
64,21.06735,-88.94363,20,20220614
65,21.06735,-88.94363,16,20220618
66,21.06735,-88.94363,16,20220622
67,21.06735,-88.94363,20,20220626
68,21.06735,-88.94363,29,20220630
69,21.06735,-88.94363,31,20220704
70,21.06735,-88.94363,16,20220708
71,21.06735,-88.94363,3,20220712
72,21.06735,-88.94363,7,20220716
73,21.06735,-88.94363,27,20220720
74,21.06735,-88.94363,17,20220724
75,21.06735,-88.94363,26,20220728
76,21.06735,-88.94363,15,20220801
77,21.06735,-88.94363,38,20220805
78,21.06735,-88.94363,10,20220809
79,21.06735,-88.94363,25,20220813
80,21.06735,-88.94363,9,20220817
81,21.06735,-88.94363,28,20220821
82,21.06735,-88.94363,8,20220825
83,21.06735,-88.94363,29,20220829
84,21.06735,-88.94363,10,20220902
85,21.06735,-88.94363,26,20220906
86,21.06735,-88.94363,28,20220910
87,21.06735,-88.94363,34,20220914
88,21.06735,-88.94363,8,20220918
89,21.06735,-88.94363,27,20220922
90,21.06735,-88.94363,28,20220926
91,21.06735,-88.94363,24,20220930
92,21.06735,-88.94363,25,20221004
93,21.06735,-88.94363,3,20221008
94,21.06735,-88.94363,22,20221024
95,21.06735,-88.94363,22,20221028
96,21.06735,-88.94363,27,20221101
97,21.06735,-88.94363,19,20221105
98,21.06735,-88.94363,20,20221109
99,21.06735,-88.94363,23,20221113
100,21.06735,-88.94363,6,20221117
101,21.06735,-88.94363,5,20221121
102,21.06735,-88.94363,18,20221125
103,21.06735,-88.94363,15,20221129
104,21.06735,-88.94363,21,20221203
105,21.06735,-88.94363,19,20221207
106,21.06735,-88.94363,17,20221211
107,21.06735,-88.94363,15,20221215
108,21.06735,-88.94363,17,20221219
109,21.06735,-88.94363,7,20221223
110,21.06735,-88.94363,18,20221227
