,Latitud,Longitud,Lai,date
0,20.84503,-88.97471,9,20210922
1,20.84503,-88.97471,33,20210926
2,20.84503,-88.97471,10,20210930
3,20.84503,-88.97471,47,20211004
4,20.84503,-88.97471,10,20211008
5,20.84503,-88.97471,46,20211012
6,20.84503,-88.97471,10,20211016
7,20.84503,-88.97471,2,20211020
8,20.84503,-88.97471,21,20211024
9,20.84503,-88.97471,27,20211028
10,20.84503,-88.97471,5,20211101
11,20.84503,-88.97471,19,20211105
12,20.84503,-88.97471,15,20211109
13,20.84503,-88.97471,16,20211113
14,20.84503,-88.97471,12,20211117
15,20.84503,-88.97471,14,20211121
16,20.84503,-88.97471,25,20211125
17,20.84503,-88.97471,18,20211129
18,20.84503,-88.97471,24,20211203
19,20.84503,-88.97471,21,20211207
20,20.84503,-88.97471,25,20211211
21,20.84503,-88.97471,10,20211215
22,20.84503,-88.97471,13,20211219
23,20.84503,-88.97471,16,20211223
24,20.84503,-88.97471,13,20211227
25,20.84503,-88.97471,14,20211231
26,20.84503,-88.97471,14,20220101
27,20.84503,-88.97471,12,20220105
28,20.84503,-88.97471,16,20220109
29,20.84503,-88.97471,18,20220113
30,20.84503,-88.97471,18,20220117
31,20.84503,-88.97471,12,20220121
32,20.84503,-88.97471,14,20220125
33,20.84503,-88.97471,11,20220129
34,20.84503,-88.97471,10,20220202
35,20.84503,-88.97471,19,20220206
36,20.84503,-88.97471,15,20220210
37,20.84503,-88.97471,19,20220214
38,20.84503,-88.97471,20,20220218
39,20.84503,-88.97471,21,20220222
40,20.84503,-88.97471,38,20220226
41,20.84503,-88.97471,31,20220302
42,20.84503,-88.97471,16,20220306
43,20.84503,-88.97471,16,20220310
44,20.84503,-88.97471,16,20220314
45,20.84503,-88.97471,5,20220318
46,20.84503,-88.97471,20,20220322
47,20.84503,-88.97471,23,20220326
48,20.84503,-88.97471,22,20220330
49,20.84503,-88.97471,16,20220415
50,20.84503,-88.97471,16,20220419
51,20.84503,-88.97471,22,20220423
52,20.84503,-88.97471,13,20220427
53,20.84503,-88.97471,20,20220501
54,20.84503,-88.97471,31,20220505
55,20.84503,-88.97471,25,20220509
56,20.84503,-88.97471,19,20220513
57,20.84503,-88.97471,26,20220517
58,20.84503,-88.97471,15,20220521
59,20.84503,-88.97471,17,20220525
60,20.84503,-88.97471,44,20220529
61,20.84503,-88.97471,52,20220602
62,20.84503,-88.97471,37,20220606
63,20.84503,-88.97471,28,20220610
64,20.84503,-88.97471,16,20220614
65,20.84503,-88.97471,17,20220618
66,20.84503,-88.97471,70,20220622
67,20.84503,-88.97471,47,20220626
68,20.84503,-88.97471,30,20220630
69,20.84503,-88.97471,31,20220704
70,20.84503,-88.97471,46,20220708
71,20.84503,-88.97471,9,20220712
72,20.84503,-88.97471,39,20220716
73,20.84503,-88.97471,36,20220720
74,20.84503,-88.97471,27,20220724
75,20.84503,-88.97471,22,20220728
76,20.84503,-88.97471,54,20220801
77,20.84503,-88.97471,29,20220805
78,20.84503,-88.97471,33,20220809
79,20.84503,-88.97471,48,20220813
80,20.84503,-88.97471,39,20220817
81,20.84503,-88.97471,28,20220821
82,20.84503,-88.97471,20,20220825
83,20.84503,-88.97471,33,20220829
84,20.84503,-88.97471,5,20220902
85,20.84503,-88.97471,18,20220906
86,20.84503,-88.97471,11,20220910
87,20.84503,-88.97471,36,20220914
88,20.84503,-88.97471,9,20220918
89,20.84503,-88.97471,19,20220922
90,20.84503,-88.97471,12,20220926
91,20.84503,-88.97471,50,20220930
92,20.84503,-88.97471,25,20221004
93,20.84503,-88.97471,17,20221008
94,20.84503,-88.97471,30,20221024
95,20.84503,-88.97471,33,20221028
96,20.84503,-88.97471,42,20221101
97,20.84503,-88.97471,65,20221105
98,20.84503,-88.97471,32,20221109
99,20.84503,-88.97471,29,20221113
100,20.84503,-88.97471,58,20221117
101,20.84503,-88.97471,31,20221121
102,20.84503,-88.97471,21,20221125
103,20.84503,-88.97471,27,20221129
104,20.84503,-88.97471,34,20221203
105,20.84503,-88.97471,32,20221207
106,20.84503,-88.97471,29,20221211
107,20.84503,-88.97471,24,20221215
108,20.84503,-88.97471,34,20221219
109,20.84503,-88.97471,16,20221223
110,20.84503,-88.97471,19,20221227
