,Latitud,Longitud,Lai,date
0,21.06554,-88.79428,26,20210922
1,21.06554,-88.79428,56,20210926
2,21.06554,-88.79428,16,20210930
3,21.06554,-88.79428,24,20211004
4,21.06554,-88.79428,12,20211008
5,21.06554,-88.79428,41,20211012
6,21.06554,-88.79428,23,20211016
7,21.06554,-88.79428,19,20211020
8,21.06554,-88.79428,31,20211024
9,21.06554,-88.79428,65,20211028
10,21.06554,-88.79428,27,20211101
11,21.06554,-88.79428,24,20211105
12,21.06554,-88.79428,30,20211109
13,21.06554,-88.79428,27,20211113
14,21.06554,-88.79428,16,20211117
15,21.06554,-88.79428,32,20211121
16,21.06554,-88.79428,33,20211125
17,21.06554,-88.79428,45,20211129
18,21.06554,-88.79428,35,20211203
19,21.06554,-88.79428,18,20211207
20,21.06554,-88.79428,8,20211211
21,21.06554,-88.79428,16,20211215
22,21.06554,-88.79428,21,20211219
23,21.06554,-88.79428,15,20211223
24,21.06554,-88.79428,13,20211227
25,21.06554,-88.79428,18,20211231
26,21.06554,-88.79428,18,20220101
27,21.06554,-88.79428,13,20220105
28,21.06554,-88.79428,18,20220109
29,21.06554,-88.79428,15,20220113
30,21.06554,-88.79428,20,20220117
31,21.06554,-88.79428,12,20220121
32,21.06554,-88.79428,17,20220125
33,21.06554,-88.79428,21,20220129
34,21.06554,-88.79428,13,20220202
35,21.06554,-88.79428,5,20220206
36,21.06554,-88.79428,27,20220210
37,21.06554,-88.79428,24,20220214
38,21.06554,-88.79428,22,20220218
39,21.06554,-88.79428,21,20220222
40,21.06554,-88.79428,20,20220226
41,21.06554,-88.79428,30,20220302
42,21.06554,-88.79428,27,20220306
43,21.06554,-88.79428,16,20220310
44,21.06554,-88.79428,27,20220314
45,21.06554,-88.79428,25,20220318
46,21.06554,-88.79428,15,20220322
47,21.06554,-88.79428,15,20220326
48,21.06554,-88.79428,19,20220330
49,21.06554,-88.79428,15,20220415
50,21.06554,-88.79428,22,20220419
51,21.06554,-88.79428,17,20220423
52,21.06554,-88.79428,17,20220427
53,21.06554,-88.79428,11,20220501
54,21.06554,-88.79428,36,20220505
55,21.06554,-88.79428,46,20220509
56,21.06554,-88.79428,29,20220513
57,21.06554,-88.79428,26,20220517
58,21.06554,-88.79428,22,20220521
59,21.06554,-88.79428,33,20220525
60,21.06554,-88.79428,3,20220529
61,21.06554,-88.79428,54,20220602
62,21.06554,-88.79428,41,20220606
63,21.06554,-88.79428,29,20220610
64,21.06554,-88.79428,38,20220614
65,21.06554,-88.79428,33,20220618
66,21.06554,-88.79428,26,20220622
67,21.06554,-88.79428,47,20220626
68,21.06554,-88.79428,55,20220630
69,21.06554,-88.79428,70,20220704
70,21.06554,-88.79428,56,20220708
71,21.06554,-88.79428,16,20220712
72,21.06554,-88.79428,38,20220716
73,21.06554,-88.79428,53,20220720
74,21.06554,-88.79428,57,20220724
75,21.06554,-88.79428,21,20220728
76,21.06554,-88.79428,22,20220801
77,21.06554,-88.79428,56,20220805
78,21.06554,-88.79428,29,20220809
79,21.06554,-88.79428,17,20220813
80,21.06554,-88.79428,51,20220817
81,21.06554,-88.79428,16,20220821
82,21.06554,-88.79428,22,20220825
83,21.06554,-88.79428,25,20220829
84,21.06554,-88.79428,18,20220902
85,21.06554,-88.79428,50,20220906
86,21.06554,-88.79428,20,20220910
87,21.06554,-88.79428,29,20220914
88,21.06554,-88.79428,28,20220918
89,21.06554,-88.79428,65,20220922
90,21.06554,-88.79428,15,20220926
91,21.06554,-88.79428,53,20220930
92,21.06554,-88.79428,32,20221004
93,21.06554,-88.79428,6,20221008
94,21.06554,-88.79428,27,20221024
95,21.06554,-88.79428,40,20221028
96,21.06554,-88.79428,8,20221101
97,21.06554,-88.79428,54,20221105
98,21.06554,-88.79428,31,20221109
99,21.06554,-88.79428,35,20221113
100,21.06554,-88.79428,64,20221117
101,21.06554,-88.79428,26,20221121
102,21.06554,-88.79428,48,20221125
103,21.06554,-88.79428,21,20221129
104,21.06554,-88.79428,37,20221203
105,21.06554,-88.79428,42,20221207
106,21.06554,-88.79428,31,20221211
107,21.06554,-88.79428,19,20221215
108,21.06554,-88.79428,30,20221219
109,21.06554,-88.79428,5,20221223
110,21.06554,-88.79428,30,20221227
