,Latitud,Longitud,Lai,date
0,20.95923,-89.0237,68,20210922
1,20.95923,-89.0237,25,20210926
2,20.95923,-89.0237,21,20210930
3,20.95923,-89.0237,23,20211004
4,20.95923,-89.0237,28,20211008
5,20.95923,-89.0237,25,20211012
6,20.95923,-89.0237,10,20211016
7,20.95923,-89.0237,3,20211020
8,20.95923,-89.0237,24,20211024
9,20.95923,-89.0237,20,20211028
10,20.95923,-89.0237,16,20211101
11,20.95923,-89.0237,17,20211105
12,20.95923,-89.0237,15,20211109
13,20.95923,-89.0237,10,20211113
14,20.95923,-89.0237,1,20211117
15,20.95923,-89.0237,10,20211121
16,20.95923,-89.0237,9,20211125
17,20.95923,-89.0237,9,20211129
18,20.95923,-89.0237,12,20211203
19,20.95923,-89.0237,8,20211207
20,20.95923,-89.0237,11,20211211
21,20.95923,-89.0237,6,20211215
22,20.95923,-89.0237,11,20211219
23,20.95923,-89.0237,6,20211223
24,20.95923,-89.0237,12,20211227
25,20.95923,-89.0237,8,20211231
26,20.95923,-89.0237,8,20220101
27,20.95923,-89.0237,10,20220105
28,20.95923,-89.0237,12,20220109
29,20.95923,-89.0237,14,20220113
30,20.95923,-89.0237,9,20220117
31,20.95923,-89.0237,10,20220121
32,20.95923,-89.0237,10,20220125
33,20.95923,-89.0237,8,20220129
34,20.95923,-89.0237,9,20220202
35,20.95923,-89.0237,3,20220206
36,20.95923,-89.0237,15,20220210
37,20.95923,-89.0237,12,20220214
38,20.95923,-89.0237,17,20220218
39,20.95923,-89.0237,15,20220222
40,20.95923,-89.0237,10,20220226
41,20.95923,-89.0237,13,20220302
42,20.95923,-89.0237,13,20220306
43,20.95923,-89.0237,15,20220310
44,20.95923,-89.0237,15,20220314
45,20.95923,-89.0237,13,20220318
46,20.95923,-89.0237,9,20220322
47,20.95923,-89.0237,13,20220326
48,20.95923,-89.0237,10,20220330
49,20.95923,-89.0237,7,20220415
50,20.95923,-89.0237,6,20220419
51,20.95923,-89.0237,10,20220423
52,20.95923,-89.0237,10,20220427
53,20.95923,-89.0237,9,20220501
54,20.95923,-89.0237,15,20220505
55,20.95923,-89.0237,16,20220509
56,20.95923,-89.0237,12,20220513
57,20.95923,-89.0237,16,20220517
58,20.95923,-89.0237,11,20220521
59,20.95923,-89.0237,6,20220525
60,20.95923,-89.0237,7,20220529
61,20.95923,-89.0237,11,20220602
62,20.95923,-89.0237,19,20220606
63,20.95923,-89.0237,15,20220610
64,20.95923,-89.0237,19,20220614
65,20.95923,-89.0237,21,20220618
66,20.95923,-89.0237,10,20220622
67,20.95923,-89.0237,19,20220626
68,20.95923,-89.0237,16,20220630
69,20.95923,-89.0237,17,20220704
70,20.95923,-89.0237,15,20220708
71,20.95923,-89.0237,6,20220712
72,20.95923,-89.0237,24,20220716
73,20.95923,-89.0237,23,20220720
74,20.95923,-89.0237,19,20220724
75,20.95923,-89.0237,12,20220728
76,20.95923,-89.0237,15,20220801
77,20.95923,-89.0237,21,20220805
78,20.95923,-89.0237,15,20220809
79,20.95923,-89.0237,23,20220813
80,20.95923,-89.0237,14,20220817
81,20.95923,-89.0237,30,20220821
82,20.95923,-89.0237,17,20220825
83,20.95923,-89.0237,25,20220829
84,20.95923,-89.0237,15,20220902
85,20.95923,-89.0237,22,20220906
86,20.95923,-89.0237,7,20220910
87,20.95923,-89.0237,6,20220914
88,20.95923,-89.0237,9,20220918
89,20.95923,-89.0237,23,20220922
90,20.95923,-89.0237,7,20220926
91,20.95923,-89.0237,27,20220930
92,20.95923,-89.0237,21,20221004
93,20.95923,-89.0237,9,20221008
94,20.95923,-89.0237,15,20221024
95,20.95923,-89.0237,17,20221028
96,20.95923,-89.0237,12,20221101
97,20.95923,-89.0237,15,20221105
98,20.95923,-89.0237,15,20221109
99,20.95923,-89.0237,19,20221113
100,20.95923,-89.0237,14,20221117
101,20.95923,-89.0237,16,20221121
102,20.95923,-89.0237,16,20221125
103,20.95923,-89.0237,11,20221129
104,20.95923,-89.0237,10,20221203
105,20.95923,-89.0237,21,20221207
106,20.95923,-89.0237,20,20221211
107,20.95923,-89.0237,12,20221215
108,20.95923,-89.0237,14,20221219
109,20.95923,-89.0237,10,20221223
110,20.95923,-89.0237,11,20221227
