,Latitud,Longitud,Lai,date
0,20.91685,-88.94053,31,20210922
1,20.91685,-88.94053,30,20210926
2,20.91685,-88.94053,24,20210930
3,20.91685,-88.94053,21,20211004
4,20.91685,-88.94053,26,20211008
5,20.91685,-88.94053,20,20211012
6,20.91685,-88.94053,26,20211016
7,20.91685,-88.94053,3,20211020
8,20.91685,-88.94053,15,20211024
9,20.91685,-88.94053,17,20211028
10,20.91685,-88.94053,15,20211101
11,20.91685,-88.94053,16,20211105
12,20.91685,-88.94053,8,20211109
13,20.91685,-88.94053,12,20211113
14,20.91685,-88.94053,17,20211117
15,20.91685,-88.94053,13,20211121
16,20.91685,-88.94053,15,20211125
17,20.91685,-88.94053,12,20211129
18,20.91685,-88.94053,24,20211203
19,20.91685,-88.94053,10,20211207
20,20.91685,-88.94053,18,20211211
21,20.91685,-88.94053,15,20211215
22,20.91685,-88.94053,17,20211219
23,20.91685,-88.94053,8,20211223
24,20.91685,-88.94053,6,20211227
25,20.91685,-88.94053,6,20211231
26,20.91685,-88.94053,6,20220101
27,20.91685,-88.94053,8,20220105
28,20.91685,-88.94053,13,20220109
29,20.91685,-88.94053,15,20220113
30,20.91685,-88.94053,12,20220117
31,20.91685,-88.94053,8,20220121
32,20.91685,-88.94053,11,20220125
33,20.91685,-88.94053,7,20220129
34,20.91685,-88.94053,10,20220202
35,20.91685,-88.94053,3,20220206
36,20.91685,-88.94053,11,20220210
37,20.91685,-88.94053,12,20220214
38,20.91685,-88.94053,13,20220218
39,20.91685,-88.94053,17,20220222
40,20.91685,-88.94053,25,20220226
41,20.91685,-88.94053,22,20220302
42,20.91685,-88.94053,24,20220306
43,20.91685,-88.94053,15,20220310
44,20.91685,-88.94053,31,20220314
45,20.91685,-88.94053,10,20220318
46,20.91685,-88.94053,20,20220322
47,20.91685,-88.94053,20,20220326
48,20.91685,-88.94053,19,20220330
49,20.91685,-88.94053,17,20220415
50,20.91685,-88.94053,14,20220419
51,20.91685,-88.94053,13,20220423
52,20.91685,-88.94053,12,20220427
53,20.91685,-88.94053,12,20220501
54,20.91685,-88.94053,12,20220505
55,20.91685,-88.94053,10,20220509
56,20.91685,-88.94053,12,20220513
57,20.91685,-88.94053,12,20220517
58,20.91685,-88.94053,7,20220521
59,20.91685,-88.94053,11,20220525
60,20.91685,-88.94053,6,20220529
61,20.91685,-88.94053,17,20220602
62,20.91685,-88.94053,21,20220606
63,20.91685,-88.94053,19,20220610
64,20.91685,-88.94053,20,20220614
65,20.91685,-88.94053,17,20220618
66,20.91685,-88.94053,5,20220622
67,20.91685,-88.94053,21,20220626
68,20.91685,-88.94053,15,20220630
69,20.91685,-88.94053,24,20220704
70,20.91685,-88.94053,21,20220708
71,20.91685,-88.94053,21,20220712
72,20.91685,-88.94053,23,20220716
73,20.91685,-88.94053,26,20220720
74,20.91685,-88.94053,31,20220724
75,20.91685,-88.94053,21,20220728
76,20.91685,-88.94053,25,20220801
77,20.91685,-88.94053,17,20220805
78,20.91685,-88.94053,13,20220809
79,20.91685,-88.94053,14,20220813
80,20.91685,-88.94053,31,20220817
81,20.91685,-88.94053,41,20220821
82,20.91685,-88.94053,8,20220825
83,20.91685,-88.94053,47,20220829
84,20.91685,-88.94053,23,20220902
85,20.91685,-88.94053,26,20220906
86,20.91685,-88.94053,9,20220910
87,20.91685,-88.94053,25,20220914
88,20.91685,-88.94053,17,20220918
89,20.91685,-88.94053,22,20220922
90,20.91685,-88.94053,9,20220926
91,20.91685,-88.94053,27,20220930
92,20.91685,-88.94053,29,20221004
93,20.91685,-88.94053,2,20221008
94,20.91685,-88.94053,28,20221024
95,20.91685,-88.94053,27,20221028
96,20.91685,-88.94053,14,20221101
97,20.91685,-88.94053,18,20221105
98,20.91685,-88.94053,18,20221109
99,20.91685,-88.94053,20,20221113
100,20.91685,-88.94053,35,20221117
101,20.91685,-88.94053,18,20221121
102,20.91685,-88.94053,18,20221125
103,20.91685,-88.94053,24,20221129
104,20.91685,-88.94053,12,20221203
105,20.91685,-88.94053,21,20221207
106,20.91685,-88.94053,19,20221211
107,20.91685,-88.94053,11,20221215
108,20.91685,-88.94053,18,20221219
109,20.91685,-88.94053,6,20221223
110,20.91685,-88.94053,13,20221227
